CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,VOTOS_CAND_NREG_17ene16,VOTOS_VALIDOS_17ene16,VOTOS_NULOS_17ene16,VOTOS_TOTAL_17ene16,LISTA_NOMINAL_17ene16,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,188,URBANO(A),C02,144,110,1,29,3,6,5,3,0,3,1,0,0,0,7,1,0,0,0,0,0,313,10,323,521,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0188_2_C_0_2.jpg,2,9,6,ARMERIA,188,U,NA,0.504084374453212,1,1,2.1
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,189,MIXTO(A),B,87,62,1,28,7,7,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,216,6,222,284,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0189_1_B_0_2.jpg,2,9,6,ARMERIA,189,M,NA,0.06022072930710154,1,1,2.1
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,190,URBANO(A),B,97,86,2,49,1,19,46,0,2,6,0,0,0,0,5,1,1,0,0,0,0,315,11,326,451,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,9,6,ARMERIA,190,U,NA,1.1367948225878548,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,200,MIXTO(A),B,134,86,4,30,3,24,9,4,6,2,0,1,0,0,3,0,1,0,0,0,0,307,4,311,619,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,200,M,NA,0.19957379776390405,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,201,URBANO(A),B,32,24,0,7,1,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,78,129,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,201,U,NA,-1.0298514444755518,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,URBANO(A),B,127,82,6,10,5,37,10,3,4,0,0,0,0,0,9,0,0,0,0,0,0,293,6,299,620,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0202_1_B_0_2.jpg,2,13,8,MANZANILLO,202,U,NA,-0.08381249688539977,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,URBANO(A),C01,142,77,8,17,2,23,8,3,1,2,1,2,0,0,5,0,2,0,0,0,0,293,6,299,620,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0202_1_C_0_2.jpg,2,13,8,MANZANILLO,202,U,NA,-0.13432549565378954,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,URBANO(A),C02,122,106,9,17,3,24,4,4,6,5,1,1,0,0,5,0,1,3,0,0,0,311,10,321,620,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0202_2_C_0_2.jpg,2,13,8,MANZANILLO,202,U,NA,0.4050212735856854,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,URBANO(A),C03,135,74,11,18,0,25,7,2,2,3,0,0,0,0,4,1,1,0,0,0,0,283,7,290,619,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0202_3_C_0_2.jpg,2,13,8,MANZANILLO,202,U,NA,-0.2526747134960239,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,203,URBANO(A),B,80,91,7,7,1,28,9,3,1,2,0,2,0,0,3,0,0,0,0,0,0,234,6,240,505,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0203_1_B_0_2.jpg,2,13,8,MANZANILLO,203,U,NA,0.05945819530339691,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,203,URBANO(A),C01,97,80,6,8,4,25,14,2,1,6,0,0,0,0,1,0,0,0,0,0,0,244,6,250,504,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,203,U,NA,-0.049691596855314046,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,204,URBANO(A),B,75,77,6,16,7,21,9,3,1,3,0,1,0,0,5,0,0,0,0,0,2,224,4,230,510,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0204_1_B_0_2.jpg,2,13,8,MANZANILLO,204,U,NA,0.12130597341600041,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,204,URBANO(A),C01,97,57,6,17,2,12,6,1,0,4,0,0,0,0,3,1,2,0,0,0,0,208,4,212,510,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0204_1_C_0_2.jpg,2,13,8,MANZANILLO,204,U,NA,-0.38665736550084867,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,204,URBANO(A),C02,82,62,9,16,4,20,14,1,2,2,1,3,0,0,1,1,1,0,0,0,0,219,4,223,510,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0204_2_C_0_2.jpg,2,13,8,MANZANILLO,204,U,NA,-0.1411005486877404,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,205,URBANO(A),B,77,72,6,7,0,20,7,2,5,2,0,1,0,0,1,0,0,1,0,0,0,201,13,214,460,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0205_1_B_0_2.jpg,2,13,8,MANZANILLO,205,U,NA,-0.3124150854449333,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,205,URBANO(A),C01,64,66,6,11,4,26,10,1,6,6,0,0,0,0,2,0,1,0,0,0,0,203,2,205,459,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0205_1_C_0_2.jpg,2,13,8,MANZANILLO,205,U,NA,-0.15550180325979518,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,206,URBANO(A),B,140,79,7,10,0,23,6,4,3,1,1,0,1,0,2,0,0,0,0,1,0,278,9,287,572,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,206,U,NA,-0.33074600278348487,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,206,URBANO(A),C01,140,59,6,22,4,29,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,275,7,282,572,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,206,U,NA,-0.48077970897172984,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,206,URBANO(A),C02,147,62,5,16,3,23,4,2,2,1,0,0,1,0,3,0,0,0,0,3,0,272,7,279,571,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0206_2_C_0_2.jpg,2,13,8,MANZANILLO,206,U,NA,-0.5181356717931032,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,207,URBANO(A),B,92,114,4,17,2,31,5,2,0,1,0,1,0,0,3,0,1,0,0,0,0,273,5,278,564,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0207_1_B_0_2.jpg,2,13,8,MANZANILLO,207,U,NA,0.4322505585843755,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,208,URBANO(A),B,82,59,10,21,11,35,10,2,2,1,0,1,0,0,1,0,0,0,0,0,0,235,2,237,444,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0208_1_B_0_2.jpg,2,13,8,MANZANILLO,208,U,NA,-0.13420893365634473,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,208,URBANO(A),C01,78,70,3,11,6,23,10,1,2,0,1,1,0,0,3,0,1,0,0,0,0,210,2,212,444,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0208_1_C_0_2.jpg,2,13,8,MANZANILLO,208,U,NA,-0.15763715692048547,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,209,URBANO(A),B,90,132,7,15,2,21,9,0,4,6,0,2,0,0,8,0,1,0,0,0,0,297,8,305,613,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,209,U,NA,0.8603001429699468,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,209,URBANO(A),C01,101,106,7,11,4,23,3,0,0,6,1,0,0,0,2,1,0,0,1,0,0,266,15,281,613,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0209_1_C_0_2.jpg,2,13,8,MANZANILLO,209,U,NA,0.22312245245348072,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,210,URBANO(A),B,72,88,5,23,3,26,8,3,3,6,1,0,1,0,6,0,0,0,0,0,0,245,16,261,629,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0210_1_B_0_2.jpg,2,13,8,MANZANILLO,210,U,NA,0.4014692443085193,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,210,URBANO(A),C01,70,90,6,22,3,19,8,2,4,6,1,2,0,0,5,0,0,0,0,0,0,238,9,247,629,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0210_1_C_0_2.jpg,2,13,8,MANZANILLO,210,U,NA,0.4013126957795757,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,211,URBANO(A),B,80,77,5,33,4,20,20,4,3,4,0,1,0,0,4,3,1,0,0,0,0,259,14,273,642,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,211,U,NA,0.5614610407560012,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,211,URBANO(A),C01,118,99,4,24,5,21,15,6,6,2,2,0,0,0,5,0,1,0,0,0,0,308,4,312,641,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0211_1_C_0_2.jpg,2,13,8,MANZANILLO,211,U,NA,0.5673049722228012,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,211,URBANO(A),C02,116,87,2,29,3,13,21,0,2,1,1,2,0,0,8,0,0,0,0,0,0,285,9,294,641,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,211,U,NA,0.4276667542051076,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,212,URBANO(A),B,97,78,10,24,6,36,15,5,7,5,0,1,0,0,4,0,2,0,0,0,0,290,13,303,590,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0212_1_B_0_2.jpg,2,13,8,MANZANILLO,212,U,NA,0.34606751370948563,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,213,URBANO(A),B,116,138,3,46,5,19,8,7,6,4,0,0,0,0,8,0,0,0,0,0,0,360,3,363,589,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0213_1_B_0_2.jpg,2,13,8,MANZANILLO,213,U,NA,1.4361237790296453,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,213,URBANO(A),C01,101,113,8,62,5,19,13,3,6,3,1,1,0,0,9,0,0,0,1,0,1,345,8,354,589,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0213_1_C_0_2.jpg,2,13,8,MANZANILLO,213,U,NA,1.3840534645783298,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,214,URBANO(A),B,115,89,3,38,4,19,10,3,7,5,2,1,0,0,3,2,0,0,0,0,0,301,4,305,571,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0214_1_B_0_2.jpg,2,13,8,MANZANILLO,214,U,NA,0.5267259856446429,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,214,URBANO(A),C01,95,84,4,32,2,18,2,3,7,3,0,2,0,0,7,2,0,0,0,0,0,261,6,267,570,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0214_1_C_0_2.jpg,2,13,8,MANZANILLO,214,U,NA,0.2940092382926727,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,215,URBANO(A),B,109,90,4,15,1,13,7,1,2,4,0,1,0,0,3,0,2,0,0,0,0,252,7,259,583,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0215_1_B_0_2.jpg,2,9,8,MANZANILLO,215,U,NA,0.03803672466799901,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,215,URBANO(A),C01,106,91,7,22,4,24,11,4,5,2,0,0,0,0,6,1,1,0,0,0,0,284,5,289,582,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,9,8,MANZANILLO,215,U,NA,0.3388748406547051,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,215,URBANO(A),C02,92,89,7,22,4,25,7,2,5,4,0,0,1,0,3,0,0,1,0,0,0,262,7,269,582,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0215_2_C_0_2.jpg,2,9,8,MANZANILLO,215,U,NA,0.2372067405396569,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,216,URBANO(A),B,104,91,5,7,7,34,7,10,6,3,0,0,0,0,2,0,0,0,0,0,0,276,12,288,703,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0216_1_B_0_2.jpg,2,13,8,MANZANILLO,216,U,NA,0.16190903806316365,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,216,URBANO(A),C01,88,98,12,13,5,6,8,3,4,1,0,0,0,0,4,0,0,0,0,0,0,242,3,245,703,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_VR.pdf,2,13,8,MANZANILLO,216,U,NA,0.24256511795713204,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,216,URBANO(A),C02,110,95,4,12,2,33,5,5,3,1,1,1,1,6,0,0,0,0,0,0,0,279,7,286,702,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0216_2_C_0_2.jpg,2,13,8,MANZANILLO,216,U,NA,0.1372525046364783,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,217,URBANO(A),B,135,92,4,13,6,21,9,4,2,3,1,0,0,0,4,0,0,0,0,0,0,294,8,302,509,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_VR.pdf,2,13,8,MANZANILLO,217,U,NA,0.09118267018090659,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,217,URBANO(A),C01,149,84,10,18,4,23,3,5,0,6,0,1,0,0,3,0,0,0,0,0,0,306,11,317,509,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,217,U,NA,-0.0690981452554576,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,218,URBANO(A),B,147,125,4,11,1,25,10,4,3,3,0,0,0,0,1,0,0,0,0,0,1,334,3,338,635,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0218_1_B_0_2.jpg,2,13,8,MANZANILLO,218,U,NA,0.3958497953991583,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,219,URBANO(A),B,233,188,8,61,7,62,8,2,7,3,0,2,0,0,7,0,0,0,0,0,0,588,17,605,585,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,219,U,NA,1.9378732918463462,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,219,URBANO(A),C01,156,115,5,46,6,14,9,4,6,2,1,0,0,0,9,0,0,0,0,0,0,373,6,379,585,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,219,U,NA,0.9206667090346308,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,220,URBANO(A),B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,CASILLA NO INSTALADA,NA,NA,JE2015L_06_02_0220_1_B_0_2.jpg,2,13,8,MANZANILLO,220,U,NA,-1.4622117227140023,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,221,URBANO(A),B,119,101,4,11,7,22,3,5,0,3,0,0,0,0,1,1,0,0,0,0,0,277,10,287,520,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,221,U,NA,0.15195481723191806,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,221,URBANO(A),C01,139,118,8,8,6,17,4,2,1,4,0,0,0,0,3,0,0,0,0,0,0,310,9,319,520,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,13,8,MANZANILLO,221,U,NA,0.25897312515792975,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,222,RURAL,B,88,50,2,14,0,2,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,173,1,174,227,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0222_1_B_0_2.jpg,2,14,8,MANZANILLO,222,R,NA,-0.5432816286971044,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,222,RURAL,E01,86,49,2,36,3,3,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,186,3,189,295,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0222_1_E_0_2.jpg,2,14,8,MANZANILLO,222,R,NA,-0.31271614346831816,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,223,RURAL,B,178,163,7,30,3,9,11,0,0,5,0,0,0,1,4,0,2,0,0,0,0,413,10,423,626,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0223_1_B_0_2.jpg,2,14,8,MANZANILLO,223,R,NA,1.2241055240903382,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,223,RURAL,E01,56,13,0,7,0,3,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,87,2,89,108,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0223_1_E_0_2.jpg,2,14,8,MANZANILLO,223,R,NA,-1.2031327473299886,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,224,RURAL,B,83,57,0,24,4,9,6,1,0,4,0,0,0,0,7,1,0,0,0,0,0,196,6,202,359,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,14,8,MANZANILLO,224,R,NA,-0.1744748231766154,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,225,MIXTO(A),B,137,91,1,11,5,15,2,0,0,2,1,1,0,0,1,0,1,0,1,0,0,269,6,275,518,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0225_1_B_0_2.jpg,2,14,8,MANZANILLO,225,M,NA,-0.18317278634832013,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,225,MIXTO(A),C01,120,73,2,16,2,18,12,0,0,2,0,2,0,0,5,0,1,0,1,0,0,254,7,261,518,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,14,8,MANZANILLO,225,M,NA,-0.1559314623151274,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,226,MIXTO(A),B,126,65,3,18,6,22,1,1,1,1,0,0,0,0,3,0,0,0,0,1,1,248,12,261,524,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0226_1_B_0_2.jpg,2,14,8,MANZANILLO,226,M,NA,-0.4393057179299287,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,226,MIXTO(A),E01,105,62,0,7,7,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,192,5,197,330,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0226_1_E_0_2.jpg,2,14,8,MANZANILLO,226,M,NA,-0.6305364352055952,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,226,MIXTO(A),E02,79,62,1,20,0,4,2,6,0,0,0,1,1,0,2,0,0,0,0,0,0,178,3,181,240,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0226_2_E_0_2.jpg,2,14,8,MANZANILLO,226,M,NA,-0.27658032120297804,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,227,RURAL,B,132,138,2,22,10,13,4,0,0,2,0,1,1,0,2,0,1,0,1,0,0,329,6,335,610,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0227_1_B_0_2.jpg,2,14,8,MANZANILLO,227,R,NA,0.823887340750227,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,227,RURAL,E01,89,6,0,23,1,5,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,145,231,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0227_1_E_0_2.jpg,2,14,8,MANZANILLO,227,R,NA,-0.9910788060377029,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,RURAL,B,73,80,3,19,2,18,15,5,1,1,0,2,0,0,4,1,0,0,0,0,0,224,4,228,426,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0228_1_B_0_2.jpg,2,14,8,MANZANILLO,228,R,NA,0.2618512349318397,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,RURAL,C01,77,68,0,16,7,10,7,1,1,1,1,0,0,0,7,3,0,0,0,0,0,199,7,206,425,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0228_1_C_0_2.jpg,2,14,8,MANZANILLO,228,R,NA,-0.049246029337488006,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,RURAL,E01,83,90,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,180,5,185,263,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0228_1_E_0_2.jpg,2,14,8,MANZANILLO,228,R,NA,-0.2863900325397825,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,RURAL,E02,169,133,1,2,10,11,7,1,5,8,0,1,0,0,2,0,1,0,0,0,0,351,11,362,544,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,14,8,MANZANILLO,228,R,NA,0.45112292496624445,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,RURAL,E03,68,81,0,16,4,3,0,3,0,2,1,1,0,0,6,0,0,0,0,0,0,185,3,188,274,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0228_3_E_0_2.jpg,2,14,8,MANZANILLO,228,R,NA,0.03985511184281082,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,229,RURAL,B,43,67,0,8,0,10,5,5,2,0,0,0,0,0,1,0,1,0,0,0,1,142,3,146,225,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_VR.pdf,2,14,8,MANZANILLO,229,R,NA,-0.26726433352200973,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,RURAL,B,114,86,3,34,8,29,15,1,2,5,0,1,0,0,5,0,0,0,0,0,0,303,10,313,624,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0230_1_B_0_2.jpg,2,14,8,MANZANILLO,230,R,NA,0.48630354759542843,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,RURAL,C01,109,86,8,36,12,31,16,4,4,3,0,1,0,0,6,0,0,0,0,0,0,316,13,329,623,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0230_1_C_0_2.jpg,2,14,8,MANZANILLO,230,R,NA,0.6588463945151661,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,RURAL,E01,82,87,2,11,1,28,61,2,2,1,0,0,0,0,2,1,0,0,0,0,0,280,13,293,560,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0230_1_E_0_2.jpg,2,14,8,MANZANILLO,230,R,NA,0.7659933034731252,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,RURAL,E01C01,111,78,5,14,4,22,60,4,2,1,0,0,0,0,2,0,2,0,0,0,0,305,6,311,560,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0230_1_E_1_2.jpg,2,14,8,MANZANILLO,230,R,NA,0.6671146986315388,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,231,RURAL,B,33,47,4,48,1,5,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,147,1,148,231,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0231_1_B_0_2.jpg,2,14,8,MANZANILLO,231,R,NA,0.0020135949721126756,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,231,RURAL,E01,33,34,1,17,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,97,182,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0231_1_E_0_2.jpg,2,14,8,MANZANILLO,231,R,NA,-0.7412633209377166,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,232,MIXTO(A),B,105,146,5,44,1,48,13,2,4,3,0,1,0,0,3,0,0,0,0,0,0,375,12,387,741,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0232_1_B_0_2.jpg,2,14,8,MANZANILLO,232,M,NA,1.3936984577796794,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,232,MIXTO(A),E01,35,92,2,27,2,7,3,4,0,1,0,0,0,0,3,1,0,0,0,0,0,177,3,180,276,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0232_1_E_0_2.jpg,2,14,8,MANZANILLO,232,M,NA,0.4429393659223295,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,233,MIXTO(A),B,88,124,3,27,7,28,12,7,5,1,0,1,0,0,3,0,0,0,0,0,0,306,7,313,521,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0233_1_B_0_2.jpg,2,14,8,MANZANILLO,233,M,NA,1.02030010902394,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,233,MIXTO(A),C01,95,115,6,26,2,18,4,2,6,0,0,0,0,0,4,0,1,0,0,0,0,279,6,285,521,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0233_1_C_0_2.jpg,2,14,8,MANZANILLO,233,M,NA,0.5421749237812936,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,233,MIXTO(A),E01,159,134,4,20,2,18,6,8,2,3,1,1,0,0,4,0,1,0,0,0,0,363,13,376,703,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO1.pdf,2,14,8,MANZANILLO,233,M,NA,0.7580901219806417,1,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,234,MIXTO(A),B,164,90,6,54,7,32,14,1,0,4,1,3,1,0,2,2,0,0,0,0,1,381,12,394,667,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0234_1_B_0_2.jpg,2,14,8,MANZANILLO,234,M,NA,0.6780077798859174,1,1,2.1
