CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,470,MIXTO(A),C13,19,99,22,30,7,4,128,27,4,1,1,1,0,5,8,0,356,10,366,724,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,470,M,NA,2.88418832413618,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,448,MIXTO(A),C01,12,51,21,52,32,21,20,25,3,2,6,1,2,2,3,0,253,3,256,436,ACTA CASILLA,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,448,M,NA,0.5798444144110834,1,1,4.1
2,32,ZACATECAS,2,13,JALPA,18,JALPA,569,URBANO(A),B,75,96,9,4,10,16,99,15,4,0,1,0,0,2,4,0,335,4,339,598,ACTA CASILLA,NA,NA,NA,2,13,19,JALPA,569,U,NA,2.254463516665323,1,1,2.1
2,32,ZACATECAS,2,10,JEREZ,19,JEREZ,615,URBANO(A),B,56,131,13,8,8,3,70,38,0,1,2,0,0,5,8,0,343,19,362,596,ACTA CASILLA,NA,NA,NA,2,10,20,JEREZ,615,U,NA,2.0135662181963703,1,1,2.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1820,URBANO(A),B,15,90,21,11,3,1,158,23,1,1,1,0,0,6,5,0,336,4,340,643,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1820,U,NA,3.3129208591325776,1,1,3.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,174,URBANO(A),B,32,71,17,6,4,0,117,33,0,1,3,0,0,9,1,7,294,0,301,623,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,174,U,NA,2.119758747938822,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,547,RURAL,B,6,162,22,10,6,1,52,13,2,0,1,0,0,0,0,0,275,0,275,371,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,547,R,NA,2.1258745387608324,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,529,URBANO(A),C02,17,112,48,18,11,7,82,35,4,0,2,1,0,2,1,0,340,13,353,525,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,529,U,NA,2.0962655985731184,1,1,4.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1207,URBANO(A),B,68,91,29,4,7,1,82,14,6,0,0,0,0,1,2,0,305,12,317,582,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1207,U,NA,1.471654866991402,1,1,3.1
2,32,ZACATECAS,1,17,SOMBRERETE,43,SOMBRERETE,1290,MIXTO(A),C02,85,29,23,29,5,5,70,80,10,0,2,0,0,0,3,0,341,9,350,563,GRUPO DE RECUENTO,NA,NA,NA,1,17,42,SOMBRERETE,1290,M,NA,0.2882065445285491,1,1,1.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1108,RURAL,B,3,201,7,15,1,2,163,13,0,0,0,0,0,4,5,0,414,20,434,646,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1108,R,NA,5.133683211999825,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,548,RURAL,B,2,28,25,4,1,1,6,1,2,0,0,1,0,1,1,1,73,7,81,105,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,548,R,NA,-0.9633957839146752,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1745,RURAL,B,5,70,187,2,4,9,2,0,7,7,1,0,0,0,0,0,294,14,308,440,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1745,R,NA,-0.7232541420945033,1,1,2.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,282,RURAL,B,15,161,38,12,3,9,36,71,0,0,0,0,0,2,0,0,347,11,358,545,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,282,R,NA,1.7431116154355855,1,1,1.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1821,URBANO(A),B,15,88,15,3,6,0,125,18,3,0,1,0,0,6,7,0,287,4,291,524,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1821,U,NA,2.5888530950613906,1,1,3.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1885,URBANO(A),B,12,46,11,5,9,0,89,24,1,0,0,1,0,3,6,0,207,2,209,408,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1885,U,NA,1.2458099567803425,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1746,URBANO(A),B,3,77,43,0,12,6,4,6,2,8,3,1,1,0,0,0,166,4,170,271,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1746,U,NA,0.08409065066107713,1,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1036,URBANO(A),B,18,98,12,50,14,7,59,65,0,5,3,1,0,2,1,0,335,13,348,582,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1036,U,NA,1.648997872321745,1,1,4.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,180,URBANO(A),C01,13,54,9,6,2,1,75,27,0,0,4,1,0,8,3,0,203,4,207,442,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,180,U,NA,1.036035447892659,1,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,141,URBANO(A),C01,15,61,12,5,4,1,59,23,1,2,0,0,0,6,2,0,191,6,197,454,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,141,U,NA,0.755530701694727,1,1,1.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,175,URBANO(A),B,44,101,12,6,6,3,146,25,2,0,1,0,0,4,6,0,356,5,361,561,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,175,U,NA,3.204513392336557,1,1,1.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1711,URBANO(A),C02,8,120,88,0,6,7,52,17,11,4,1,2,0,1,1,0,318,6,324,523,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1711,U,NA,1.4164733598516972,1,1,2.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,979,MIXTO(A),C01,32,78,7,25,2,2,77,23,1,1,1,0,0,0,5,0,254,7,261,443,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,979,M,NA,1.3492839742851706,1,1,2.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,260,RURAL,B,16,88,9,13,12,3,143,47,3,0,3,0,0,5,2,0,344,9,353,557,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,260,R,NA,3.164837579828554,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,549,MIXTO(A),C03,15,77,22,10,8,3,113,24,1,0,2,0,0,5,5,0,285,2,287,732,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,549,M,NA,2.2342587479084965,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,263,URBANO(A),B,5,70,9,8,4,5,115,29,0,0,0,1,0,1,0,0,247,6,253,426,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,263,M,NA,2.2088358110501156,1,1,1.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,177,URBANO(A),B,62,90,12,10,0,2,179,21,7,0,2,0,0,6,7,0,398,14,412,740,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,177,U,NA,3.594537353495609,1,1,1.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1743,RURAL,B,3,54,30,2,1,7,3,3,4,4,1,1,0,0,0,0,113,2,115,202,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1743,R,NA,-0.5008962939786372,1,1,2.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1820,URBANO(A),C05,18,82,30,3,2,5,153,18,0,0,0,0,0,6,6,1,323,5,329,642,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1820,U,NA,3.061379470786219,1,1,3.1
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,461,URBANO(A),B,17,97,25,10,14,7,129,27,3,2,4,0,0,9,7,0,351,10,361,679,GRUPO DE RECUENTO,NA,NA,NA,4,3,17,GUADALUPE,461,U,NA,3.07112038659347,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1712,URBANO(A),B,26,135,102,1,7,21,63,21,4,7,2,2,0,1,1,0,393,14,407,664,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1712,U,NA,2.0832444717635026,1,1,2.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1713,URBANO(A),C01,8,93,67,0,10,16,38,4,4,5,0,1,0,1,5,0,252,7,259,392,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1713,U,NA,0.9791839325005744,1,1,2.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1714,URBANO(A),C01,9,150,58,5,4,16,22,11,1,10,0,0,0,0,2,0,288,9,297,476,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1714,U,NA,1.491092411895885,1,1,2.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,977,URBANO(A),C01,48,53,12,21,4,2,70,18,5,1,1,0,0,1,1,0,237,7,244,422,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,977,U,NA,0.7667532192200162,1,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,525,RURAL,B,7,58,88,16,3,4,94,6,1,0,0,0,0,0,1,0,278,19,297,392,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,525,R,NA,1.2478528265125932,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1713,URBANO(A),B,5,73,71,1,7,14,23,16,15,3,0,2,1,0,1,0,232,9,241,392,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1713,U,NA,0.23526448326194738,1,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,50,TRANCOSO,530,MIXTO(A),C02,11,119,96,16,8,8,63,27,6,0,1,0,0,1,1,0,357,15,372,516,ACTA CASILLA,NA,NA,NA,4,8,57,TRANCOSO,530,M,NA,1.5770995200214653,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1715,URBANO(A),B,19,153,66,0,3,8,80,8,5,5,0,0,0,1,1,0,349,9,358,542,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1715,U,NA,2.521878771274615,1,1,2.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1095,MIXTO(A),B,4,131,5,2,1,2,150,11,0,0,0,0,0,0,1,0,307,5,312,413,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1095,M,NA,3.8021799884804746,1,1,4.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,470,MIXTO(A),B,13,115,29,22,0,4,114,28,3,0,2,1,0,5,7,0,343,8,351,725,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,470,M,NA,2.7126888606025186,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,442,MIXTO(A),C01,5,41,27,42,42,45,38,32,1,0,7,5,1,1,0,0,287,10,297,440,ACTA CASILLA,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,442,M,NA,1.3741443919581617,1,1,4.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,986,RURAL,B,5,52,1,3,0,0,2,2,0,0,0,0,0,1,1,0,67,2,69,121,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,986,R,NA,-0.6584516787420439,1,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,442,MIXTO(A),B,4,38,17,29,46,58,36,39,1,1,4,5,1,1,2,0,282,12,294,440,ACTA CASILLA,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,442,M,NA,1.5474377338471013,1,1,4.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,443,URBANO(A),B,7,74,33,36,47,24,38,14,0,2,15,7,1,2,1,0,301,10,311,455,ACTA CASILLA,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,443,U,NA,1.7856694071454902,1,1,4.1
2,32,ZACATECAS,3,18,JUAN ALDAMA,21,JUAN ALDAMA,718,URBANO(A),C01,21,150,16,94,5,2,118,51,0,1,3,1,0,0,1,0,463,6,469,745,ACTA CASILLA,NA,NA,NA,3,18,22,JUAN ALDAMA,718,U,NA,3.4273438939661873,1,1,3.1
2,32,ZACATECAS,4,8,OJOCALIENTE,37,GENERAL PANFILO NATERA,445,RURAL,B,3,81,33,63,50,28,10,21,0,3,6,0,0,3,0,0,301,9,310,520,ACTA CASILLA,NA,NA,NA,4,8,16,GENERAL PANFILO NATERA,445,R,NA,1.1560732007065802,1,1,4.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,470,MIXTO(A),C06,11,113,26,24,9,2,127,25,2,0,2,0,0,7,10,0,358,8,366,725,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,470,M,NA,3.077542356038035,1,1,4.1
2,32,ZACATECAS,1,17,SOMBRERETE,9,CHALCHIHUITES,125,RURAL,B,11,73,16,58,1,1,19,14,1,0,1,1,0,0,0,0,196,6,202,318,GRUPO DE RECUENTO,NA,NA,NA,1,17,9,CHALCHIHUITES,125,R,NA,0.014761611255340132,1,1,1.1
2,32,ZACATECAS,3,18,JUAN ALDAMA,21,JUAN ALDAMA,719,MIXTO(A),B,12,110,6,46,7,4,79,50,0,1,6,0,0,0,0,0,321,6,327,553,ACTA CASILLA,NA,NA,NA,3,18,22,JUAN ALDAMA,719,M,NA,2.1273079843408604,1,1,3.1
2,32,ZACATECAS,3,4,GUADALUPE,52,VETAGRANDE,1602,MIXTO(A),C01,13,147,62,7,1,2,94,22,8,1,2,0,0,2,2,0,363,9,372,413,GRUPO DE RECUENTO,NA,NA,NA,3,4,50,VETAGRANDE,1602,M,NA,2.611927373235087,1,1,3.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1096,URBANO(A),C01,8,112,13,1,1,2,142,13,1,2,1,0,0,3,1,0,300,3,303,397,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1096,U,NA,3.3431882411115836,1,1,4.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,993,RURAL,B,1,35,2,15,3,0,6,12,0,0,1,0,0,0,0,0,75,4,79,131,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,993,R,NA,-0.7558129544322036,1,1,2.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,470,MIXTO(A),C11,13,108,36,25,4,3,136,20,4,1,2,0,0,6,2,0,360,11,371,724,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,470,M,NA,3.107424796422257,1,1,4.1
2,32,ZACATECAS,1,17,SOMBRERETE,9,CHALCHIHUITES,119,MIXTO(A),B,28,185,27,53,1,5,88,30,1,2,2,0,0,1,0,0,423,4,427,671,GRUPO DE RECUENTO,NA,NA,NA,1,17,9,CHALCHIHUITES,119,M,NA,3.201622423107496,1,1,1.1
2,32,ZACATECAS,1,17,SOMBRERETE,9,CHALCHIHUITES,130,URBANO(A),B,12,104,8,34,2,7,23,26,1,1,0,2,0,0,0,0,220,11,231,401,GRUPO DE RECUENTO,NA,NA,NA,1,17,9,CHALCHIHUITES,130,U,NA,0.7110457407489582,1,1,1.1
2,32,ZACATECAS,1,17,SOMBRERETE,9,CHALCHIHUITES,125,RURAL,E01,8,46,18,17,4,4,10,1,0,3,1,0,0,0,0,0,112,3,115,181,GRUPO DE RECUENTO,NA,NA,NA,1,17,9,CHALCHIHUITES,125,R,NA,-0.46062223485185516,1,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,145,URBANO(A),B,14,95,5,11,5,3,86,48,0,0,1,0,0,6,3,0,277,5,282,547,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,145,U,NA,1.917124455789388,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,470,MIXTO(A),C12,12,108,21,18,9,5,110,16,1,1,0,0,0,2,9,0,312,6,318,724,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,470,M,NA,2.6771551543839482,1,1,4.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,142,URBANO(A),C01,12,67,6,3,1,1,83,26,1,3,4,0,0,4,5,0,216,4,220,419,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,142,U,NA,1.4313451215116415,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1886,URBANO(A),B,17,73,22,6,7,2,137,17,0,0,0,0,0,5,2,0,288,9,297,524,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1886,U,NA,2.636343905311959,1,1,4.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1109,RURAL,C01,7,177,13,14,3,0,147,16,0,0,0,0,0,2,2,0,381,8,389,631,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1109,R,NA,4.389607214232255,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1749,RURAL,B,19,83,147,7,2,18,37,16,12,1,1,2,0,1,2,0,348,7,355,602,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1749,R,NA,0.3538424838401409,1,1,2.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1111,RURAL,B,2,247,12,1,7,2,117,10,0,2,1,1,0,0,1,0,403,10,413,510,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1111,R,NA,4.953232493738966,1,1,4.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1891,URBANO(A),B,18,61,18,3,0,2,99,10,1,0,1,0,0,2,7,0,222,4,226,408,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1891,U,NA,1.5410088459672024,1,1,4.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,59,RURAL,B,10,93,10,8,4,7,143,29,2,0,2,0,0,14,7,1,329,13,343,534,GRUPO DE RECUENTO,NA,NA,NA,1,2,5,CALERA,59,R,NA,3.1850427793359097,1,1,1.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1038,MIXTO(A),C01,21,109,14,15,3,4,93,38,3,1,1,0,0,4,1,1,307,21,329,505,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1038,M,NA,2.2164534122311785,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1755,RURAL,B,21,34,56,3,2,2,5,8,6,1,0,0,0,0,2,0,140,5,145,232,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1755,R,NA,-1.0471106001805026,1,1,2.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1823,URBANO(A),C01,18,77,32,3,7,0,92,32,7,1,1,0,0,3,5,0,278,7,285,484,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1823,U,NA,1.6504674350052808,1,1,3.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,40,MIXTO(A),C01,57,96,19,4,5,2,61,58,13,0,1,0,0,3,6,0,325,8,333,624,ACTA CASILLA,NA,NA,NA,1,2,5,CALERA,40,M,NA,1.1340224869480644,1,1,1.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,291,RURAL,B,7,157,21,5,19,3,83,32,2,1,1,0,1,4,1,0,337,10,347,565,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,291,R,NA,2.984659541343553,1,1,1.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1757,RURAL,B,10,43,26,3,8,2,24,2,3,0,0,0,1,1,1,0,124,1,125,184,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1757,R,NA,-0.2578838504900082,1,1,2.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,186,URBANO(A),B,22,96,20,6,2,6,136,34,1,0,1,0,0,11,6,2,341,4,347,647,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,186,U,NA,2.9460563108897984,1,1,1.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1039,URBANO(A),B,18,95,18,8,7,7,81,33,2,1,2,1,0,0,3,0,276,7,283,460,ACTA CASILLA,NA,NA,NA,2,8,36,OJOCALIENTE,1039,U,NA,1.8786967313344138,1,1,4.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1897,URBANO(A),B,13,47,13,10,10,1,81,26,2,0,2,0,0,0,4,0,209,2,211,471,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1897,U,NA,1.1171934210489751,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,292,MIXTO(A),B,18,121,27,4,15,7,87,41,2,0,2,1,0,7,8,0,340,18,358,563,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,292,M,NA,2.4748700763959097,1,1,1.1
2,32,ZACATECAS,3,18,JUAN ALDAMA,40,RIO GRANDE,1200,URBANO(A),B,70,128,13,6,4,6,130,33,9,0,0,0,0,5,0,0,404,10,414,745,GRUPO DE RECUENTO,NA,NA,NA,3,18,39,RIO GRANDE,1200,U,NA,3.144788498099612,1,1,3.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,45,URBANO(A),B,45,64,19,4,1,4,56,23,7,0,0,0,0,2,7,0,232,6,238,406,GRUPO DE RECUENTO,NA,NA,NA,1,2,5,CALERA,45,U,NA,0.5600451855601738,1,1,1.1
2,32,ZACATECAS,1,2,ZACATECAS,5,CALERA,40,MIXTO(A),B,61,79,12,2,4,6,67,60,5,1,0,0,0,6,6,0,309,2,311,624,GRUPO DE RECUENTO,NA,NA,NA,1,2,5,CALERA,40,M,NA,1.0923880779493285,1,1,1.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,187,URBANO(A),B,15,61,6,2,5,2,99,26,0,0,0,0,0,4,3,0,223,1,224,476,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,187,U,NA,1.6549028604621163,1,1,1.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1111,RURAL,C01,1,205,17,3,6,1,120,5,0,0,4,0,0,0,2,0,364,12,376,509,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1111,R,NA,4.345299010456444,1,1,4.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,144,URBANO(A),B,15,91,6,7,5,5,64,49,0,0,1,0,0,7,5,0,255,11,266,495,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,144,U,NA,1.398692963744443,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1899,URBANO(A),B,11,71,24,5,5,5,94,9,1,0,2,0,0,5,3,0,235,7,242,421,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1899,U,NA,1.7199654927249932,1,1,4.1
2,32,ZACATECAS,1,7,FRESNILLO,13,FRESNILLO,293,RURAL,B,13,176,20,10,9,2,58,45,2,1,3,0,1,4,4,0,348,14,362,603,ACTA CASILLA,NA,NA,NA,1,7,10,FRESNILLO,293,R,NA,2.570480940020163,1,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,144,URBANO(A),C01,14,108,7,5,7,3,65,42,0,0,0,0,0,2,1,0,254,4,258,494,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,144,U,NA,1.6606418792958553,1,1,1.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,470,MIXTO(A),C09,12,112,25,27,6,0,123,21,4,3,1,0,0,3,4,0,341,12,353,724,GRUPO DE RECUENTO,NA,NA,NA,4,4,17,GUADALUPE,470,M,NA,2.923213864459404,1,1,4.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1825,URBANO(A),B,14,74,13,6,5,1,103,20,3,0,1,0,0,3,12,0,255,5,260,440,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1825,U,NA,1.9072188218466817,1,1,3.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,1900,URBANO(A),C01,25,64,22,3,1,2,123,7,2,0,0,0,0,10,10,0,269,9,278,436,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,1900,U,NA,2.071088214414249,1,1,4.1
2,32,ZACATECAS,4,4,GUADALUPE,16,GUADALUPE,465,URBANO(A),C01,29,112,27,2,12,2,140,17,2,0,1,0,0,0,5,0,349,6,355,618,ACTA CASILLA,NA,NA,NA,4,4,17,GUADALUPE,465,U,NA,3.3131974083364284,1,1,4.1
2,32,ZACATECAS,2,11,VILLANUEVA,57,VILLANUEVA,1728,MIXTO(A),B,50,103,117,0,10,44,7,8,6,4,0,4,2,0,0,0,355,6,361,574,ACTA CASILLA,NA,NA,NA,2,11,55,VILLANUEVA,1728,M,NA,0.614032817719135,1,1,2.1
2,32,ZACATECAS,2,10,JEREZ,19,JEREZ,607,URBANO(A),B,68,139,28,11,3,9,57,29,1,0,0,0,0,3,14,0,362,12,374,637,ACTA CASILLA,NA,NA,NA,2,10,20,JEREZ,607,U,NA,1.7246606974221275,1,1,2.1
2,32,ZACATECAS,3,16,RIO GRANDE,6,CA<d1>ITAS DE FELIPE PESCADOR,61,MIXTO(A),B,97,41,6,2,33,11,48,69,1,0,4,0,0,1,6,0,319,11,330,411,GRUPO DE RECUENTO,NA,NA,NA,1,16,6,CA<d0>ITAS DE FELIPE PESCADOR,61,M,NA,0.5738241154444448,1,1,3.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,137,MIXTO(A),C04,18,95,13,8,5,5,86,53,2,0,1,0,0,1,5,0,292,1,293,601,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,137,M,NA,1.8999857315098732,1,1,1.1
