CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,320,U,C02,160,87,7,4,0,0,16,0,22,2,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,48,0,354,7,361,507,NA,NA,NA,NA,1,3,11,RUIZ,320,U,,-0.2712821800384259,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,321,U,B,149,77,1,1,1,0,9,2,33,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,306,4,310,427,NA,NA,NA,NA,1,3,11,RUIZ,321,U,,-0.058007667439577776,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,321,U,C01,126,81,3,4,1,1,14,0,20,8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,27,0,289,5,294,427,NA,NA,NA,NA,1,3,11,RUIZ,321,U,,-0.25538767438394944,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,322,U,B,163,78,6,3,0,0,18,0,24,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,297,2,299,468,NA,NA,NA,NA,1,3,11,RUIZ,322,U,,-0.355787477804954,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,322,U,C01,177,60,4,1,0,0,8,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,300,7,307,468,NA,NA,NA,NA,1,3,11,RUIZ,322,U,,-0.8313158334065904,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,323,U,B,203,99,4,2,1,4,7,0,19,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,40,0,386,20,406,620,NA,NA,NA,NA,1,3,11,RUIZ,323,U,,-0.28335971549585937,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,323,U,C01,170,106,5,10,1,2,8,1,27,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,45,0,385,18,403,619,NA,NA,NA,NA,1,3,11,RUIZ,323,U,,0.10611806569082569,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,324,U,B,259,127,3,10,0,3,49,2,25,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,36,0,521,5,526,748,NA,NA,NA,NA,1,3,11,RUIZ,324,U,,0.10616192165031572,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,325,U,B,151,76,2,15,2,0,8,0,18,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,31,0,312,7,319,436,NA,NA,NA,NA,1,3,11,RUIZ,325,U,,-0.4804223252038232,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,325,U,SMR01,65,31,1,4,2,0,8,0,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,154,3,157,0,NA,NA,NA,NA,1,3,11,RUIZ,325,U,,-0.9468230585784225,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,326,U,B,220,131,3,11,0,1,13,0,32,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,46,0,470,4,474,657,NA,NA,NA,NA,1,3,11,RUIZ,326,U,,0.41066475948364134,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,327,U,B,126,39,3,4,1,1,8,1,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,236,10,246,385,NA,NA,NA,NA,1,3,11,RUIZ,327,U,,-1.0456857549575154,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,327,U,C01,115,61,1,4,0,0,10,0,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,24,0,239,4,243,385,NA,NA,NA,NA,1,3,11,RUIZ,327,U,,-0.5418404442610943,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,328,U,B,151,55,1,6,0,0,13,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,46,0,309,4,313,429,NA,NA,NA,NA,1,3,11,RUIZ,328,U,,-0.44992959916632014,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,328,U,C01,159,48,1,5,0,0,14,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,0,295,2,297,429,NA,NA,NA,NA,1,3,11,RUIZ,328,U,,-0.750318278207209,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,329,U,B,148,50,1,1,0,0,8,1,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42,0,272,4,276,376,NA,NA,NA,NA,1,3,11,RUIZ,329,U,,-0.8250542819189608,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,329,U,C01,119,65,3,1,1,1,15,1,37,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,31,0,281,5,286,376,NA,NA,NA,NA,1,3,11,RUIZ,329,U,,-0.06781307859786201,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,330,U,B,130,87,1,5,0,0,4,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,0,300,7,307,411,NA,NA,NA,NA,1,3,11,RUIZ,330,U,,0.10089645891180951,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,331,U,B,142,82,1,4,0,0,9,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,293,5,298,414,NA,NA,NA,NA,1,3,11,RUIZ,331,U,,-0.44569543969897657,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,331,U,C01,152,75,3,3,0,0,12,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,297,11,308,414,NA,NA,NA,NA,1,3,11,RUIZ,331,U,,-0.6972368280453348,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,332,R,B,28,34,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,9,91,137,NA,NA,NA,NA,1,3,11,RUIZ,332,R,,-1.0531231192107489,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,333,R,B,111,138,4,1,2,0,9,1,11,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10,0,294,10,304,450,NA,NA,NA,NA,1,3,11,RUIZ,333,R,,0.4933719197967821,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,333,R,E01,230,106,2,4,0,1,33,2,4,1,1,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,12,0,403,33,436,607,NA,NA,NA,NA,1,3,11,RUIZ,333,R,,-0.5609424959603913,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,334,R,B,55,28,3,0,2,0,21,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,118,13,131,203,NA,NA,NA,NA,1,3,11,RUIZ,334,R,,-1.1265826566219457,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,334,R,E01,21,65,0,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,102,12,114,144,NA,NA,NA,NA,1,3,11,RUIZ,334,R,,-0.519435785412134,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,335,R,B,83,23,5,1,1,1,13,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,134,5,139,200,NA,NA,NA,NA,1,3,11,RUIZ,335,R,,-1.378413063957186,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,336,R,B,133,40,4,2,1,0,41,0,27,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,15,0,269,19,288,377,NA,NA,NA,NA,1,3,11,RUIZ,336,R,,-0.7408337029627945,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,337,M,B,110,176,3,2,0,0,39,2,15,1,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,74,0,430,19,449,674,NA,NA,NA,NA,1,3,11,RUIZ,337,M,,1.144344879410542,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,338,M,B,119,122,0,0,1,1,15,2,15,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,32,0,313,12,325,470,NA,NA,NA,NA,1,3,11,RUIZ,338,M,,0.3240602662403409,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,339,R,B,33,36,2,0,2,1,16,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,115,5,120,156,NA,NA,NA,NA,1,3,11,RUIZ,339,R,,-0.9038399079917057,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,340,R,B,82,67,1,0,0,0,17,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57,0,242,9,251,333,NA,NA,NA,NA,1,3,11,RUIZ,340,R,,-0.43332888525266094,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,341,R,B,228,128,7,1,1,2,11,0,13,4,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,22,0,424,16,440,572,NA,NA,NA,NA,1,3,11,RUIZ,341,R,,-0.04881684211309503,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,342,R,B,72,64,2,0,0,0,18,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,203,10,213,297,NA,NA,NA,NA,1,3,11,RUIZ,342,R,,-0.10460304247597324,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,343,R,B,83,82,4,4,1,1,26,1,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,264,13,277,377,NA,NA,NA,NA,1,3,11,RUIZ,343,R,,-0.23047436964389845,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,343,R,C01,106,61,5,2,0,0,37,0,12,4,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,43,0,274,10,284,376,NA,NA,NA,NA,1,3,11,RUIZ,343,R,,-0.6598967736864553,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,344,R,B,87,100,8,2,0,0,11,2,10,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,37,0,264,11,275,426,NA,NA,NA,NA,1,3,11,RUIZ,344,R,,-0.03130048434424945,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,345,R,B,99,38,0,0,0,1,52,0,11,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,47,0,255,14,269,359,NA,NA,NA,NA,1,3,11,RUIZ,345,R,,-0.9830913513037011,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,346,R,B,115,70,0,0,1,0,13,0,2,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,14,0,223,11,234,339,NA,NA,NA,NA,1,3,11,RUIZ,346,R,,-0.7640214941265926,1,1,1.1
1,18,NAYARIT,1,3,JESUS MARIA,11,RUIZ,346,R,E01,102,27,3,1,0,0,7,0,6,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7,0,159,9,168,241,NA,NA,NA,NA,1,3,11,RUIZ,346,R,,-1.2811760891204536,1,1,1.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,347,U,B,65,57,15,2,1,2,16,0,20,3,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,1,151,0,346,8,354,509,NA,NA,NA,NA,1,10,12,SAN BLAS,347,U,,-0.46056203967934217,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,347,U,C01,65,57,24,2,2,3,5,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,140,0,337,14,351,509,NA,NA,NA,NA,1,10,12,SAN BLAS,347,U,,-0.27928124305640095,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,347,U,C02,57,64,10,4,1,0,16,7,22,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,1,139,0,331,12,343,509,NA,NA,NA,NA,1,10,12,SAN BLAS,347,U,,-0.11273500670441612,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,348,U,B,90,72,31,2,3,1,13,9,38,7,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,1,163,0,439,19,458,740,NA,NA,NA,NA,1,10,12,SAN BLAS,348,U,,0.19566907456747085,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,348,U,C01,95,62,20,3,0,5,8,9,33,9,2,0,0,0,0,0,0,0,0,1,0,0,5,1,0,10,1,172,0,436,14,450,739,NA,NA,NA,NA,1,10,12,SAN BLAS,348,U,,-0.00872684826172368,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,349,U,B,43,66,5,2,1,1,15,6,22,6,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,126,0,300,20,320,486,NA,NA,NA,NA,1,10,12,SAN BLAS,349,U,,-0.0521194081823484,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,349,U,C01,50,45,5,0,1,2,11,2,34,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,123,0,284,15,299,486,NA,NA,NA,NA,1,10,12,SAN BLAS,349,U,,-0.192937349474047,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,350,M,B,69,58,10,4,2,0,12,4,35,8,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,11,0,121,0,339,12,351,494,NA,NA,NA,NA,1,10,12,SAN BLAS,350,U,,0.004727376280686535,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,350,M,C01,57,76,16,1,2,2,12,7,39,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,14,0,97,0,332,15,347,493,NA,NA,NA,NA,1,10,12,SAN BLAS,350,U,,0.4309508346354637,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,350,M,SMR01,86,70,9,0,1,1,7,5,32,3,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,8,1,128,0,358,6,364,0,NA,NA,NA,NA,1,10,12,SAN BLAS,350,U,,0.050198964117479705,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,351,U,B,69,76,10,2,4,2,13,22,40,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,218,0,472,19,491,744,NA,NA,NA,NA,1,10,12,SAN BLAS,351,U,,0.6543236468094695,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,352,U,B,76,79,14,3,5,2,11,9,40,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,17,1,158,0,423,19,442,734,NA,NA,NA,NA,1,10,12,SAN BLAS,352,U,,0.47551537897411117,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,352,U,C01,74,62,14,1,1,1,11,7,38,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,2,178,0,417,10,427,733,NA,NA,NA,NA,1,10,12,SAN BLAS,352,U,,0.12522398681811378,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,353,R,B,145,94,4,1,4,5,2,5,13,3,1,1,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,23,0,311,9,320,400,NA,NA,NA,NA,1,10,12,SAN BLAS,353,R,,-0.010898749776450972,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,354,R,B,45,63,2,0,6,9,3,4,29,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,27,0,200,5,205,272,NA,NA,NA,NA,1,10,12,SAN BLAS,354,R,,0.1626922114584115,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,355,R,B,15,57,3,0,4,0,4,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,51,0,159,4,163,239,NA,NA,NA,NA,1,10,12,SAN BLAS,355,R,,-0.16161024489594303,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,356,U,B,55,44,2,1,1,0,5,3,52,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,73,0,242,10,252,399,NA,NA,NA,NA,1,10,12,SAN BLAS,356,U,,0.22781160021633928,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,356,U,C01,63,38,4,0,2,1,7,7,60,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,52,0,241,9,250,398,NA,NA,NA,NA,1,10,12,SAN BLAS,356,U,,0.36929615290584084,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,357,U,B,125,49,6,8,3,1,5,1,92,2,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,10,1,94,0,402,7,409,593,NA,NA,NA,NA,1,10,12,SAN BLAS,357,U,,0.9141259900863371,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,358,R,B,14,56,6,1,0,5,2,3,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,114,0,219,12,231,312,NA,NA,NA,NA,1,10,12,SAN BLAS,358,R,,-0.3682980699147715,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,359,U,B,64,115,3,10,8,6,8,22,39,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,111,0,393,19,412,650,NA,NA,NA,NA,1,10,12,SAN BLAS,359,U,,1.3443221467464528,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,360,U,B,36,65,2,4,7,1,1,12,33,3,1,0,0,0,0,1,2,0,0,0,0,0,7,0,0,2,0,66,0,243,14,257,382,NA,NA,NA,NA,1,10,12,SAN BLAS,360,U,,0.46735546724867205,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,360,U,C01,31,58,2,3,17,1,5,6,23,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,1,64,0,220,7,227,381,NA,NA,NA,NA,1,10,12,SAN BLAS,360,U,,0.18532565304333107,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,361,U,B,49,71,3,4,3,0,5,24,21,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,0,88,0,281,14,295,449,NA,NA,NA,NA,1,10,12,SAN BLAS,361,U,,0.347613221108438,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,361,U,C01,38,93,5,4,5,1,4,23,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,91,0,292,13,305,448,NA,NA,NA,NA,1,10,12,SAN BLAS,361,U,,0.6573135876517748,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,362,R,B,15,41,0,6,4,0,2,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,71,0,161,7,168,259,NA,NA,NA,NA,1,10,12,SAN BLAS,362,R,,-0.5500283034835298,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,363,R,B,4,18,0,0,0,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,60,3,63,99,NA,NA,NA,NA,1,10,12,SAN BLAS,363,R,,-0.9600321200914403,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,364,R,B,28,28,9,1,2,0,0,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0,94,4,98,131,NA,NA,NA,NA,1,10,12,SAN BLAS,364,R,,-1.0913861255302677,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,365,R,B,28,42,2,2,3,0,16,8,42,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,77,0,237,14,251,406,NA,NA,NA,NA,1,10,12,SAN BLAS,365,R,,0.153063557470085,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,366,R,B,40,21,3,1,1,2,2,14,24,3,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,24,1,192,0,335,19,354,536,NA,NA,NA,NA,1,10,12,SAN BLAS,366,R,,-0.5199772755358616,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,367,R,B,62,41,2,1,3,0,13,6,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,125,0,287,14,301,574,NA,NA,NA,NA,1,10,12,SAN BLAS,367,R,,-0.5368231113985029,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,367,R,C01,50,61,2,5,4,1,18,15,29,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,102,0,298,18,316,573,NA,NA,NA,NA,1,10,12,SAN BLAS,367,R,,0.20770232331488503,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,368,R,B,32,49,1,3,10,1,4,7,16,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,70,0,203,6,209,313,NA,NA,NA,NA,1,10,12,SAN BLAS,368,R,,-0.2162614805257748,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,369,R,B,49,106,2,5,7,1,7,8,19,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3,0,2,3,99,0,317,15,332,502,NA,NA,NA,NA,1,10,12,SAN BLAS,369,R,,0.6605366114085596,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,370,R,B,54,80,1,3,19,2,10,13,35,1,0,0,0,0,3,0,0,0,0,0,0,1,1,4,1,6,0,90,0,324,11,335,473,NA,NA,NA,NA,1,10,12,SAN BLAS,370,R,,0.8773592838565826,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,372,R,B,27,22,2,2,2,0,13,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,0,135,7,142,203,NA,NA,NA,NA,1,10,12,SAN BLAS,372,R,,-0.7776636533724048,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,373,R,B,23,82,2,2,3,2,16,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,66,0,226,10,236,377,NA,NA,NA,NA,1,10,12,SAN BLAS,373,R,,0.12696970903538068,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,374,R,B,14,23,2,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,24,0,78,6,84,163,NA,NA,NA,NA,1,10,12,SAN BLAS,374,R,,-1.078690565563571,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,375,R,B,6,26,2,0,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,87,6,93,144,NA,NA,NA,NA,1,10,12,SAN BLAS,375,R,,-0.9733659132084147,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,376,R,B,76,59,0,1,1,0,0,1,34,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,182,0,361,14,375,524,NA,NA,NA,NA,1,10,12,SAN BLAS,376,R,,-0.07197926295630025,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,376,R,C01,64,58,1,1,1,0,8,1,27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,177,0,345,18,363,524,NA,NA,NA,NA,1,10,12,SAN BLAS,376,R,,-0.20320466736318024,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,377,R,B,7,12,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,73,5,78,103,NA,NA,NA,NA,1,10,12,SAN BLAS,377,R,,-1.1429906638227432,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,378,R,B,6,64,3,2,0,0,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,82,0,177,8,185,269,NA,NA,NA,NA,1,10,12,SAN BLAS,378,R,,-0.2910095232720291,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,380,R,B,10,21,7,1,1,2,7,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,54,0,115,4,119,150,NA,NA,NA,NA,1,10,12,SAN BLAS,380,R,,-1.0518948090482043,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,381,R,B,28,18,1,0,1,9,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,29,1,98,9,108,155,NA,NA,NA,NA,1,10,12,SAN BLAS,381,R,,-1.121842303713734,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,382,M,B,33,106,14,5,3,4,5,10,39,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,105,0,335,28,363,521,NA,NA,NA,NA,1,10,12,SAN BLAS,382,M,,1.0751646496777663,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,382,M,C01,38,73,12,1,3,2,6,9,35,6,1,0,0,0,1,1,0,1,0,0,0,0,2,1,1,4,3,86,0,286,11,297,520,NA,NA,NA,NA,1,10,12,SAN BLAS,382,M,,0.44746336479920357,1,1,3.1
1,18,NAYARIT,3,10,SAN BLAS,12,SAN BLAS,383,U,B,30,59,10,5,2,2,6,12,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,76,0,244,10,254,419,NA,NA,NA,NA,1,10,12,SAN BLAS,383,U,,0.1617731289257632,1,1,3.1
